Vehicle_ID,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,Electric Utility,Extra Column
40757,Spokane,Spokane,WA,99224,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,
40850,King,Shoreline,WA,98133,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
40943,Kitsap,Poulsbo,WA,98370,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,23,PUGET SOUND ENERGY INC,
41036,Island,Oak Harbor,WA,98277,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,PUGET SOUND ENERGY INC,
41129,King,Sammamish,WA,98075,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
41222,King,Sammamish,WA,98075,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
41315,King,Bellevue,WA,98006,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
41408,Snohomish,Lake Stevens,WA,98258,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44,PUGET SOUND ENERGY INC,
41501,King,Sammamish,WA,98074,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
41594,King,Kenmore,WA,98028,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
41687,King,Shoreline,WA,98133,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
41780,Cowlitz,Kelso,WA,98626,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,
41873,Clark,Washougal,WA,98671,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,18,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),
41966,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC,
42059,Snohomish,Bothell,WA,98021,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,PUGET SOUND ENERGY INC,
42152,King,Seattle,WA,98144,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
42245,King,Seatac,WA,98188,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42338,King,Renton,WA,98057,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42431,King,Bellevue,WA,98006,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42524,King,Renton,WA,98056,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42617,King,Des Moines,WA,98198,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42710,King,Shoreline,WA,98177,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
42803,King,Kent,WA,98032,2023,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
42896,King,Seattle,WA,98105,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
42989,Snohomish,Arlington,WA,98223,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,39,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,
43082,King,Seattle,WA,98105,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
43175,King,Seattle,WA,98102,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
43268,King,Seattle,WA,98119,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
43361,King,Lake Forest Park,WA,98155,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
43454,Klickitat,White Salmon,WA,98672,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,14,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,
43547,Clark,Brush Prairie,WA,98606,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
43640,King,Seattle,WA,98134,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
43733,Yakima,Sunnyside,WA,98944,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,
43826,King,Bellevue,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
43919,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44012,King,Seattle,WA,98119,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
44105,King,Federal Way,WA,98003,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44198,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44291,King,Shoreline,WA,98177,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
44384,Clark,Washougal,WA,98671,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),
44477,Jefferson,Port Hadlock,WA,98339,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,24,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,
44570,King,Kent,WA,98042,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44663,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,PUGET SOUND ENERGY INC,
44756,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44849,King,Sammamish,WA,98074,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
44942,King,Bellevue,WA,98006,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45035,King,Kent,WA,98032,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45128,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45221,King,Maple Valley,WA,98038,2023,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45314,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45407,King,Des Moines,WA,98198,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
45500,Snohomish,Bothell,WA,98021,2025,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC,
45593,King,Seattle,WA,98144,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
45686,Douglas,East Wenatchee,WA,98802,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,12,PUD NO 1 OF DOUGLAS COUNTY,
45779,King,Seattle,WA,98109,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
45872,Kitsap,Bainbridge Island,WA,98110,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,23,PUGET SOUND ENERGY INC,
45965,Clark,Vancouver,WA,98665,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
46058,Clark,Vancouver,WA,98660,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
46151,Pierce,Tacoma,WA,98405,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,27,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,
46244,King,Seattle,WA,98107,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
46337,King,Kent,WA,98032,2023,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
46430,King,Seattle,WA,98126,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
46523,King,Shoreline,WA,98133,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
46616,King,Tukwila,WA,98168,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
46709,King,Issaquah,WA,98027,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
46802,King,Kirkland,WA,98033,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
46895,King,Seattle,WA,98199,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
46988,King,Bellevue,WA,98005,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47081,King,Seattle,WA,98177,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
47174,King,Kenmore,WA,98028,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47267,Thurston,Tenino,WA,98589,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,20,PUGET SOUND ENERGY INC,
47360,King,Seatac,WA,98188,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47453,Kitsap,Port Orchard,WA,98366,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,PUGET SOUND ENERGY INC,
47546,King,Lake Forest Park,WA,98155,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47639,King,Redmond,WA,98052,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47732,King,Sammamish,WA,98074,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47825,King,Sammamish,WA,98074,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
47918,King,Mercer Island,WA,98040,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
48011,Clark,Vancouver,WA,98683,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
48104,King,Issaquah,WA,98029,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
48197,King,Seattle,WA,98112,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
48290,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
48383,King,Seattle,WA,98125,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
48476,King,Maple Valley,WA,98038,2024,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
48569,King,Sammamish,WA,98074,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
48662,Thurston,Olympia,WA,98501,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,PUGET SOUND ENERGY INC,
48755,Thurston,Olympia,WA,98501,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,PUGET SOUND ENERGY INC,
48848,Snohomish,Lake Stevens,WA,98258,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,
48941,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,
49034,King,Redmond,WA,98052,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49127,King,Beaux Arts,WA,98004,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49220,King,Seattle,WA,98112,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
49313,King,Federal Way,WA,98003,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49406,King,Duvall,WA,98019,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49499,King,Seattle,WA,98118,2024,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
49592,King,Seattle,WA,98112,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
49685,King,Tukwila,WA,98188,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49778,King,Mercer Island,WA,98040,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
49871,Clark,Ridgefield,WA,98642,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
49964,King,Redmond,WA,98052,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50057,Snohomish,Snohomish,WA,98296,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC,
50150,Clark,Washougal,WA,98671,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),
50243,King,Redmond,WA,98052,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50336,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50429,King,Kenmore,WA,98028,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50522,King,Federal Way,WA,98023,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50615,King,Mercer Island,WA,98040,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50708,King,Issaquah,WA,98029,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50801,King,Renton,WA,98056,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
50894,King,Sammamish,WA,98074,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
